"Staining_condition","Marker","CV","Is_Excluded","Rank","Score"
"BIDMC_Slide24","CD8",0.0803823688889469,FALSE,13,13
"BIDMC_Slide24","CD11b",0.0578968630931608,FALSE,16,16
"BIDMC_Slide24","Tox/Tox2",0.0956828862494467,FALSE,13,13
"BIDMC_Slide24","CD20",0.0677620796249346,FALSE,4,4
"BIDMC_Slide24","CD11c",0.0604882504092966,FALSE,14,14
"BIDMC_Slide24","H3K27me3",0.172108763039567,FALSE,13,13
"BIDMC_Slide24","Ki67",0.0903973614335397,FALSE,2,2
"BIDMC_Slide24","HLADRA",0.10931912909754,FALSE,4,4
"BIDMC_Slide24","pS6",0.107562116358617,FALSE,19,19
"BIDMC_Slide24","CD68",0.0745999002684475,FALSE,4,4
"BIDMC_Slide24","FOXP3",0.049845466686759,FALSE,13,13
"BIDMC_Slide24","PD1",0.0668102899372657,FALSE,12,12
"BIDMC_Slide24","Pax5",0.0935127916057312,FALSE,1,1
"BIDMC_Slide24","H3K27ac",0.0966869779825543,FALSE,14,14
"BIDMC_Slide24","Granzyme B",0.0733630390202726,FALSE,13,13
"BIDMC_Slide24","CD31",0.0769602659765607,FALSE,10,10
"BIDMC_Slide24","IDO1",0.12262262466452,FALSE,17,17
"BIDMC_Slide24","CD138",0.110264256065588,FALSE,5,5
"BIDMC_Slide24","Na/KATPase",0.106761218570463,FALSE,17,17
"BIDMC_Slide24","CD45RA",0.091117166800114,FALSE,1,1
"BIDMC_Slide24","CK",0.216046017522411,FALSE,6,6
"BIDMC_Slide3","CD3",0.169545986735413,FALSE,22,22
"BIDMC_Slide3","CD45",0.163588066367347,FALSE,18,18
"BIDMC_Slide3","CD15",0.0966883107513709,FALSE,21,21
"BIDMC_Slide3","CD4",0.152292602085793,FALSE,10,10
"BIDMC_Slide3","CD8",0.123080759488484,FALSE,23,23
"BIDMC_Slide3","CD11b",0.0625670643671847,FALSE,18,18
"BIDMC_Slide3","Tox/Tox2",0.125730030013549,FALSE,22,22
"BIDMC_Slide3","CD20",0.0861074722119821,FALSE,14,14
"BIDMC_Slide3","CD11c",0.0702623327446882,FALSE,18,18
"BIDMC_Slide3","H3K27me3",0.193103919533158,FALSE,18,18
"BIDMC_Slide3","Ki67",0.146409189137101,FALSE,23,23
"BIDMC_Slide3","HLADRA",0.129040066787566,FALSE,12,12
"BIDMC_Slide3","pS6",0.09582578587379,FALSE,16,16
"BIDMC_Slide3","CD68",0.111095280590043,FALSE,18,18
"BIDMC_Slide3","FOXP3",0.0722776481326219,FALSE,16,16
"BIDMC_Slide3","PD1",0.11884197777031,FALSE,23,23
"BIDMC_Slide3","Pax5",0.136656132093365,FALSE,10,10
"BIDMC_Slide3","H3K27ac",0.0956652688972957,FALSE,13,13
"BIDMC_Slide3","Granzyme B",0.0932954143330032,FALSE,18,18
"BIDMC_Slide3","CD31",0.068598515598054,FALSE,6,6
"BIDMC_Slide3","IDO1",0.131594832288151,FALSE,19,19
"BIDMC_Slide3","CD138",0.115903046076743,FALSE,6,6
"BIDMC_Slide3","Na/KATPase",0.0993279670592587,FALSE,14,14
"BIDMC_Slide3","CD45RA",0.155820026235483,FALSE,11,11
"BIDMC_Slide3","CK",0.182479046632441,FALSE,3,3
"BIDMC_Slide4","CD3",0.102351849531331,FALSE,11,11
"BIDMC_Slide4","CD45",0.211716893784701,FALSE,24,24
"BIDMC_Slide4","CD15",0.0912436788595482,FALSE,19,19
"BIDMC_Slide4","CD4",0.278980079813082,FALSE,17,17
"BIDMC_Slide4","CD8",0.105753397602272,FALSE,19,19
"BIDMC_Slide4","CD11b",0.049930501492996,FALSE,13,13
"BIDMC_Slide4","Tox/Tox2",0.120912565323074,FALSE,20,20
"BIDMC_Slide4","CD20",0.0932591119052974,FALSE,17,17
"BIDMC_Slide4","CD11c",0.0793313273636386,FALSE,21,21
"BIDMC_Slide4","H3K27me3",0.236056836564543,FALSE,23,23
"BIDMC_Slide4","Ki67",0.128177648311877,FALSE,16,16
"BIDMC_Slide4","HLADRA",0.159834304617837,FALSE,24,24
"BIDMC_Slide4","pS6",0.130781579629165,FALSE,22,22
"BIDMC_Slide4","CD68",0.0955031229231402,FALSE,13,13
"BIDMC_Slide4","FOXP3",0.0932930720898366,FALSE,21,21
"BIDMC_Slide4","PD1",0.112413094221767,FALSE,22,22
"BIDMC_Slide4","Pax5",0.131591204104073,FALSE,9,9
"BIDMC_Slide4","H3K27ac",0.135788757190741,FALSE,23,23
"BIDMC_Slide4","Granzyme B",0.115373770363428,FALSE,21,21
"BIDMC_Slide4","CD31",0.0862377472250354,FALSE,15,15
"BIDMC_Slide4","IDO1",0.137570039167406,FALSE,20,20
"BIDMC_Slide4","CD138",0.138823786290086,FALSE,13,13
"BIDMC_Slide4","Na/KATPase",0.137121304136009,FALSE,23,23
"BIDMC_Slide4","CD45RA",0.130481846347216,FALSE,7,7
"BIDMC_Slide4","CK",0.230141866617028,FALSE,13,13
"BIDMC_Slide5","CD3",0.0995018520478902,FALSE,9,9
"BIDMC_Slide5","CD45",0.126777783683677,FALSE,7,7
"BIDMC_Slide5","CD15",0.053083190524414,FALSE,5,5
"BIDMC_Slide5","CD4",NA,TRUE,NA,30
"BIDMC_Slide5","CD8",0.0640043552027358,FALSE,6,6
"BIDMC_Slide5","CD11b",0.0301436278320745,FALSE,4,4
"BIDMC_Slide5","Tox/Tox2",0.0594618426279978,FALSE,3,3
"BIDMC_Slide5","CD20",0.0713826260630621,FALSE,8,8
"BIDMC_Slide5","CD11c",0.0245924671012882,FALSE,2,2
"BIDMC_Slide5","H3K27me3",0.162519105208655,FALSE,9,9
"BIDMC_Slide5","Ki67",0.107191832101713,FALSE,8,8
"BIDMC_Slide5","HLADRA",0.12908754553034,FALSE,13,13
"BIDMC_Slide5","pS6",0.0687096223735968,FALSE,3,3
"BIDMC_Slide5","CD68",0.0697383661824463,FALSE,3,3
"BIDMC_Slide5","FOXP3",0.0189077828368115,FALSE,3,3
"BIDMC_Slide5","PD1",0.0398900855685935,FALSE,2,2
"BIDMC_Slide5","Pax5",0.18247176420706,FALSE,19,19
"BIDMC_Slide5","H3K27ac",0.0784020189264631,FALSE,7,7
"BIDMC_Slide5","Granzyme B",0.0337064714805076,FALSE,3,3
"BIDMC_Slide5","CD31",0.0557164066840845,FALSE,2,2
"BIDMC_Slide5","IDO1",0.0339178899351547,FALSE,2,2
"BIDMC_Slide5","CD138",0.125968884417487,FALSE,9,9
"BIDMC_Slide5","Na/KATPase",0.051931156729625,FALSE,1,1
"BIDMC_Slide5","CD45RA",0.167285135435589,FALSE,15,15
"BIDMC_Slide5","CK",0.215236206069724,FALSE,5,5
"BIDMC_Slide6","CD3",0.115835545511857,FALSE,16,16
"BIDMC_Slide6","CD45",0.146030173268697,FALSE,12,12
"BIDMC_Slide6","CD15",0.0383222448114217,FALSE,1,1
"BIDMC_Slide6","CD4",0.166439552988546,FALSE,12,12
"BIDMC_Slide6","CD8",0.0633635303968357,FALSE,4,4
"BIDMC_Slide6","CD11b",0.0306536439658501,FALSE,5,5
"BIDMC_Slide6","Tox/Tox2",0.071791619313551,FALSE,8,8
"BIDMC_Slide6","CD20",0.0774353793797173,FALSE,12,12
"BIDMC_Slide6","CD11c",0.0371447885284996,FALSE,6,6
"BIDMC_Slide6","H3K27me3",0.199385267050413,FALSE,21,21
"BIDMC_Slide6","Ki67",0.117031649659388,FALSE,13,13
"BIDMC_Slide6","HLADRA",0.146474685232715,FALSE,20,20
"BIDMC_Slide6","pS6",0.0882047676149725,FALSE,12,12
"BIDMC_Slide6","CD68",0.0962513207890256,FALSE,14,14
"BIDMC_Slide6","FOXP3",0.0297493722153923,FALSE,6,6
"BIDMC_Slide6","PD1",0.0473621830412601,FALSE,5,5
"BIDMC_Slide6","Pax5",0.168608751735712,FALSE,17,17
"BIDMC_Slide6","H3K27ac",0.119414080148728,FALSE,22,22
"BIDMC_Slide6","Granzyme B",0.0712854825415517,FALSE,11,11
"BIDMC_Slide6","CD31",0.0929932823142908,FALSE,19,19
"BIDMC_Slide6","IDO1",0.118076532141512,FALSE,16,16
"BIDMC_Slide6","CD138",0.152009652802494,FALSE,17,17
"BIDMC_Slide6","Na/KATPase",0.113648056143856,FALSE,18,18
"BIDMC_Slide6","CD45RA",0.266127417835747,FALSE,24,24
"BIDMC_Slide6","CK",0.302155946072302,FALSE,24,24
"BIDMC_Slide7","CD3",0.105620978778885,FALSE,13,13
"BIDMC_Slide7","CD45",0.142921326947187,FALSE,10,10
"BIDMC_Slide7","CD15",0.0782377911779306,FALSE,15,15
"BIDMC_Slide7","CD4",0.124116054651038,FALSE,6,6
"BIDMC_Slide7","CD8",0.0865197787563995,FALSE,16,16
"BIDMC_Slide7","CD11b",0.0357669774992141,FALSE,9,9
"BIDMC_Slide7","Tox/Tox2",0.109580351770217,FALSE,19,19
"BIDMC_Slide7","CD20",0.0723920532302914,FALSE,9,9
"BIDMC_Slide7","CD11c",0.0611872280030192,FALSE,16,16
"BIDMC_Slide7","H3K27me3",0.165149856003171,FALSE,10,10
"BIDMC_Slide7","Ki67",0.12005836048506,FALSE,15,15
"BIDMC_Slide7","HLADRA",0.127839074472186,FALSE,11,11
"BIDMC_Slide7","pS6",0.0855815790144658,FALSE,11,11
"BIDMC_Slide7","CD68",0.0988940627198665,FALSE,16,16
"BIDMC_Slide7","FOXP3",0.0494984176300228,FALSE,12,12
"BIDMC_Slide7","PD1",0.0759219563568661,FALSE,15,15
"BIDMC_Slide7","Pax5",0.123758034489789,FALSE,8,8
"BIDMC_Slide7","H3K27ac",0.0850164431382117,FALSE,9,9
"BIDMC_Slide7","Granzyme B",0.0645740253173837,FALSE,10,10
"BIDMC_Slide7","CD31",0.0567349834168576,FALSE,3,3
"BIDMC_Slide7","IDO1",0.109715015050025,FALSE,12,12
"BIDMC_Slide7","CD138",0.0980225132444862,FALSE,2,2
"BIDMC_Slide7","Na/KATPase",0.0817167718582099,FALSE,8,8
"BIDMC_Slide7","CD45RA",0.129601087189062,FALSE,6,6
"BIDMC_Slide7","CK",0.188170817211168,FALSE,4,4
"BIDMC_Slide8","CD3",0.0671144944331958,FALSE,1,1
"BIDMC_Slide8","CD45",0.146821216954641,FALSE,13,13
"BIDMC_Slide8","CD15",0.0813787804234555,FALSE,16,16
"BIDMC_Slide8","CD4",0.208434688500083,FALSE,14,14
"BIDMC_Slide8","CD8",0.0736113450574349,FALSE,11,11
"BIDMC_Slide8","CD11b",0.0427451387656278,FALSE,12,12
"BIDMC_Slide8","Tox/Tox2",0.101363144520567,FALSE,18,18
"BIDMC_Slide8","CD20",0.0692285221963694,FALSE,5,5
"BIDMC_Slide8","CD11c",0.060490653499616,FALSE,15,15
"BIDMC_Slide8","H3K27me3",0.198865840094578,FALSE,19,19
"BIDMC_Slide8","Ki67",0.100568045335495,FALSE,5,5
"BIDMC_Slide8","HLADRA",0.139645909370369,FALSE,17,17
"BIDMC_Slide8","pS6",0.1149799862635,FALSE,20,20
"BIDMC_Slide8","CD68",0.0809102203075465,FALSE,7,7
"BIDMC_Slide8","FOXP3",0.0323720279273681,FALSE,8,8
"BIDMC_Slide8","PD1",0.062613290601792,FALSE,10,10
"BIDMC_Slide8","Pax5",0.111046158478741,FALSE,5,5
"BIDMC_Slide8","H3K27ac",0.112854285752734,FALSE,20,20
"BIDMC_Slide8","Granzyme B",0.075118673724789,FALSE,14,14
"BIDMC_Slide8","CD31",0.0602837399446955,FALSE,4,4
"BIDMC_Slide8","IDO1",0.116516861592962,FALSE,15,15
"BIDMC_Slide8","CD138",0.107948037553927,FALSE,4,4
"BIDMC_Slide8","Na/KATPase",0.117321648561764,FALSE,19,19
"BIDMC_Slide8","CD45RA",0.0973994547231761,FALSE,2,2
"BIDMC_Slide8","CK",0.179817458518876,FALSE,2,2
"BIDMC_Slide9","CD3",0.113198484153218,FALSE,14,14
"BIDMC_Slide9","CD45",0.125166189448871,FALSE,6,6
"BIDMC_Slide9","CD15",0.0595311137990511,FALSE,8,8
"BIDMC_Slide9","CD4",NA,TRUE,NA,30
"BIDMC_Slide9","CD8",0.0676288562441575,FALSE,7,7
"BIDMC_Slide9","CD11b",0.042412837984568,FALSE,11,11
"BIDMC_Slide9","Tox/Tox2",0.0683032829266297,FALSE,5,5
"BIDMC_Slide9","CD20",0.0869352016895652,FALSE,16,16
"BIDMC_Slide9","CD11c",0.0383364250219858,FALSE,7,7
"BIDMC_Slide9","H3K27me3",0.169468442595299,FALSE,12,12
"BIDMC_Slide9","Ki67",0.129637332326309,FALSE,17,17
"BIDMC_Slide9","HLADRA",0.132214015250576,FALSE,15,15
"BIDMC_Slide9","pS6",0.0817222834984367,FALSE,9,9
"BIDMC_Slide9","CD68",0.0801828844301687,FALSE,6,6
"BIDMC_Slide9","FOXP3",0.0393417423358765,FALSE,10,10
"BIDMC_Slide9","PD1",0.059683855289752,FALSE,9,9
"BIDMC_Slide9","Pax5",0.183154498375838,FALSE,20,20
"BIDMC_Slide9","H3K27ac",0.0767496342836796,FALSE,6,6
"BIDMC_Slide9","Granzyme B",0.042164697738349,FALSE,5,5
"BIDMC_Slide9","CD31",0.0767903156332583,FALSE,9,9
"BIDMC_Slide9","IDO1",0.0406221834306752,FALSE,6,6
"BIDMC_Slide9","CD138",0.152739632025651,FALSE,18,18
"BIDMC_Slide9","Na/KATPase",0.0684671784738549,FALSE,6,6
"BIDMC_Slide9","CD45RA",0.204755983728903,FALSE,19,19
"BIDMC_Slide9","CK",0.271151163534836,FALSE,20,20
